cmte_id,cand_id,cand_nm,recipient_nm,disb_amt,disb_dt,recipient_city,recipient_st,recipient_zip,disb_desc,memo_cd,memo_text,form_tp,file_num,tran_id,election_tp
C00580480,"P60006046","Walker, Scott","AVIS RENT-A-CAR",-172.2,16-JUL-15,"PARSIPPANY-TROY HILLS","NJ","07054","DINERS CLUB MASTERCARD 07/28: TRAVEL: CA","X","","SB23","1057127","SB23.4337","P2016",
C00580480,"P60006046","Walker, Scott","AVIS RENT-A-CAR",327.54,16-JUL-15,"PARSIPPANY-TROY HILLS","NJ","07054","DINERS CLUB MASTERCARD 07/28: TRAVEL: CA","X","","SB23","1057127","SB23.4338","P2016",
C00580480,"P60006046","Walker, Scott","AVIS RENT-A-CAR",283.29,16-JUL-15,"PARSIPPANY-TROY HILLS","NJ","07054","DINERS CLUB MASTERCARD 07/28: TRAVEL: CA","X","","SB23","1057127","SB23.4339","P2016",
C00580480,"P60006046","Walker, Scott","AVIS RENT-A-CAR",583.36,16-JUL-15,"PARSIPPANY-TROY HILLS","NJ","07054","DINERS CLUB MASTERCARD 07/28: TRAVEL: CA","X","","SB23","1057127","SB23.4340","P2016",
C00580480,"P60006046","Walker, Scott","AVIS RENT-A-CAR",517.79,16-JUL-15,"PARSIPPANY-TROY HILLS","NJ","07054","DINERS CLUB MASTERCARD 07/28: TRAVEL: CA","X","","SB23","1057127","SB23.4341","P2016",
C00580480,"P60006046","Walker, Scott","AVIS RENT-A-CAR",257.36,16-JUL-15,"PARSIPPANY-TROY HILLS","NJ","07054","DINERS CLUB MASTERCARD 07/28: TRAVEL: CA","X","","SB23","1057127","SB23.4342","P2016",
C00580480,"P60006046","Walker, Scott","AVIS RENT-A-CAR",229.56,16-JUL-15,"PARSIPPANY-TROY HILLS","NJ","07054","DINERS CLUB MASTERCARD 07/28: TRAVEL: CA","X","","SB23","1057127","SB23.4343","P2016",
C00580480,"P60006046","Walker, Scott","AVIS RENT-A-CAR",231.44,20-JUN-15,"PARSIPPANY-TROY HILLS","NJ","07054","AMEX 07/22 PMT: TRAVEL: CAR RENTAL","X","","SB23","1057127","SB23.4316","P2016",
C00580480,"P60006046","Walker, Scott","AVIS RENT-A-CAR",413.79,21-JUN-15,"PARSIPPANY-TROY HILLS","NJ","07054","AMEX 07/22 PMT: TRAVEL: CAR RENTAL","X","","SB23","1057127","SB23.4317","P2016",
C00580480,"P60006046","Walker, Scott","AVIS RENT-A-CAR",546.02,22-JUN-15,"PARSIPPANY-TROY HILLS","NJ","07054","AMEX 07/22 PMT: TRAVEL: CAR RENTAL","X","","SB23","1057127","SB23.4318","P2016",
C00580480,"P60006046","Walker, Scott","AVIS RENT-A-CAR",183.04,23-JUN-15,"PARSIPPANY-TROY HILLS","NJ","07054","AMEX 07/22 PMT: TRAVEL: CAR RENTAL","X","","SB23","1057127","SB23.4319","P2016",
C00580480,"P60006046","Walker, Scott","AVIS RENT-A-CAR",485.28,23-JUN-15,"PARSIPPANY-TROY HILLS","NJ","07054","AMEX 07/22 PMT: TRAVEL: CAR RENTAL","X","","SB23","1057127","SB23.4320","P2016",
C00580480,"P60006046","Walker, Scott","AVIS RENT-A-CAR",538.08,23-JUN-15,"PARSIPPANY-TROY HILLS","NJ","07054","AMEX 07/22 PMT: TRAVEL: CAR RENTAL","X","","SB23","1057127","SB23.4321","P2016",
C00580480,"P60006046","Walker, Scott","AVIS RENT-A-CAR",422.79,24-JUN-15,"PARSIPPANY-TROY HILLS","NJ","07054","AMEX 07/22 PMT: TRAVEL: CAR RENTAL","X","","SB23","1057127","SB23.4322","P2016",
C00580480,"P60006046","Walker, Scott","AVIS RENT-A-CAR",242.38,28-JUN-15,"PARSIPPANY-TROY HILLS","NJ","07054","AMEX 07/22 PMT: TRAVEL: CAR RENTAL","X","","SB23","1057127","SB23.4323","P2016",
C00580480,"P60006046","Walker, Scott","AVIS RENT-A-CAR",527.1,28-JUN-15,"PARSIPPANY-TROY HILLS","NJ","07054","AMEX 07/22 PMT: TRAVEL: CAR RENTAL","X","","SB23","1057127","SB23.4324","P2016",
C00580480,"P60006046","Walker, Scott","AVIS RENT-A-CAR",529.25,28-JUN-15,"PARSIPPANY-TROY HILLS","NJ","07054","AMEX 07/22 PMT: TRAVEL: CAR RENTAL","X","","SB23","1057127","SB23.4325","P2016",
C00580480,"P60006046","Walker, Scott","AVIS RENT-A-CAR",398.79,28-JUN-15,"PARSIPPANY-TROY HILLS","NJ","07054","GALLATIN 09/09 REIMBURSEMENT: TRAVEL: CA","X","","SB23","1057127","SB23.4443","P2016",
C00580480,"P60006046","Walker, Scott","AVIS RENT-A-CAR",420.99,01-JUL-15,"PARSIPPANY-TROY HILLS","NJ","07054","GALLATIN 09/09 REIMBURSEMENT: TRAVEL: CA","X","","SB23","1057127","SB23.4444","P2016",
C00580480,"P60006046","Walker, Scott","AVIS RENT-A-CAR",90.43,02-JUL-15,"PARSIPPANY-TROY HILLS","NJ","07054","GALLATIN 09/09 REIMBURSEMENT: TRAVEL: CA","X","","SB23","1057127","SB23.4445","P2016",
C00580480,"P60006046","Walker, Scott","AVIS RENT-A-CAR",179.47,13-JUL-15,"PARSIPPANY-TROY HILLS","NJ","07054","ADAMS 08/07 REIMBURSEMENT: TRAVEL: CAR R","X","","SB23","1057127","SB23.4315","P2016",
C00580480,"P60006046","Walker, Scott","AVIS RENT-A-CAR",105.8,14-JUL-15,"PARSIPPANY-TROY HILLS","NJ","07054","DINERS CLUB MASTERCARD 07/23: TRAVEL: CA","X","","SB23","1057127","SB23.4326","P2016",
C00580480,"P60006046","Walker, Scott","AVIS RENT-A-CAR",234.22,14-JUL-15,"PARSIPPANY-TROY HILLS","NJ","07054","DINERS CLUB MASTERCARD 07/23: TRAVEL: CA","X","","SB23","1057127","SB23.4327","P2016",
C00580480,"P60006046","Walker, Scott","AVIS RENT-A-CAR",309.54,14-JUL-15,"PARSIPPANY-TROY HILLS","NJ","07054","DINERS CLUB MASTERCARD 07/23: TRAVEL: CA","X","","SB23","1057127","SB23.4328","P2016",
C00580480,"P60006046","Walker, Scott","AVIS RENT-A-CAR",381,14-JUL-15,"PARSIPPANY-TROY HILLS","NJ","07054","DINERS CLUB MASTERCARD 07/23: TRAVEL: CA","X","","SB23","1057127","SB23.4329","P2016",
C00580480,"P60006046","Walker, Scott","AVIS RENT-A-CAR",237.73,14-JUL-15,"PARSIPPANY-TROY HILLS","NJ","07054","DINERS CLUB MASTERCARD 07/23: TRAVEL: CA","X","","SB23","1057127","SB23.4330","P2016",
C00580480,"P60006046","Walker, Scott","AVIS RENT-A-CAR",307.26,15-JUL-15,"PARSIPPANY-TROY HILLS","NJ","07054","DINERS CLUB MASTERCARD 07/23: TRAVEL: CA","X","","SB23","1057127","SB23.4331","P2016",
C00580480,"P60006046","Walker, Scott","AVIS RENT-A-CAR",574.71,15-JUL-15,"PARSIPPANY-TROY HILLS","NJ","07054","DINERS CLUB MASTERCARD 07/23: TRAVEL: CA","X","","SB23","1057127","SB23.4332","P2016",
C00580480,"P60006046","Walker, Scott","AVIS RENT-A-CAR",574.71,15-JUL-15,"PARSIPPANY-TROY HILLS","NJ","07054","DINERS CLUB MASTERCARD 07/23: TRAVEL: CA","X","","SB23","1057127","SB23.4333","P2016",
C00580480,"P60006046","Walker, Scott","AVIS RENT-A-CAR",5.6,07-SEP-15,"PARSIPPANY-TROY HILLS","NJ","07054","CREDIT CARD PAYMENT: TRAVEL: CAR RENTAL","X","","SB23","1057130","SB23.139352","P2016",
C00580480,"P60006046","Walker, Scott","AVIS RENT-A-CAR",474.84,07-SEP-15,"PARSIPPANY-TROY HILLS","NJ","07054","CREDIT CARD PAYMENT: TRAVEL: CAR RENTAL","X","","SB23","1057130","SB23.139412","P2016",
C00580480,"P60006046","Walker, Scott","AVIS RENT-A-CAR",599.3,07-SEP-15,"PARSIPPANY-TROY HILLS","NJ","07054","CREDIT CARD PAYMENT: TRAVEL: CAR RENTAL","X","","SB23","1057130","SB23.139418","P2016",
C00580480,"P60006046","Walker, Scott","AVIS RENT-A-CAR",661.88,07-SEP-15,"PARSIPPANY-TROY HILLS","NJ","07054","CREDIT CARD PAYMENT: TRAVEL: CAR RENTAL","X","","SB23","1057130","SB23.139421","P2016",
C00580480,"P60006046","Walker, Scott","AVIS RENT-A-CAR",668.81,07-SEP-15,"PARSIPPANY-TROY HILLS","NJ","07054","CREDIT CARD PAYMENT: TRAVEL: CAR RENTAL","X","","SB23","1057130","SB23.139423","P2016",
C00580480,"P60006046","Walker, Scott","AVIS RENT-A-CAR",10.85,08-SEP-15,"PARSIPPANY-TROY HILLS","NJ","07054","CREDIT CARD PAYMENT: TRAVEL: CAR RENTAL","X","","SB23","1057130","SB23.139353","P2016",
C00580480,"P60006046","Walker, Scott","AVIS RENT-A-CAR",457.15,08-SEP-15,"PARSIPPANY-TROY HILLS","NJ","07054","CREDIT CARD PAYMENT: TRAVEL: CAR RENTAL","X","","SB23","1057130","SB23.139411","P2016",
C00580480,"P60006046","Walker, Scott","AVIS RENT-A-CAR",11.4,09-SEP-15,"PARSIPPANY-TROY HILLS","NJ","07054","CREDIT CARD PAYMENT: TRAVEL: CAR RENTAL","X","","SB23","1057130","SB23.139355","P2016",
C00580480,"P60006046","Walker, Scott","AVIS RENT-A-CAR",24,09-SEP-15,"PARSIPPANY-TROY HILLS","NJ","07054","CREDIT CARD PAYMENT: TRAVEL: CAR RENTAL","X","","SB23","1057130","SB23.139367","P2016",
C00580480,"P60006046","Walker, Scott","AVIS RENT-A-CAR",26.75,09-SEP-15,"PARSIPPANY-TROY HILLS","NJ","07054","CREDIT CARD PAYMENT: TRAVEL: CAR RENTAL","X","","SB23","1057130","SB23.139369","P2016",
C00580480,"P60006046","Walker, Scott","AVIS RENT-A-CAR",28.5,09-SEP-15,"PARSIPPANY-TROY HILLS","NJ","07054","CREDIT CARD PAYMENT: TRAVEL: CAR RENTAL","X","","SB23","1057130","SB23.139371","P2016",
C00580480,"P60006046","Walker, Scott","AVIS RENT-A-CAR",97.99,10-SEP-15,"PARSIPPANY-TROY HILLS","NJ","07054","CREDIT CARD PAYMENT: TRAVEL: CAR RENTAL","X","","SB23","1057130","SB23.139375","P2016",
C00580480,"P60006046","Walker, Scott","AVIS RENT-A-CAR",221.89,10-SEP-15,"PARSIPPANY-TROY HILLS","NJ","07054","CREDIT CARD PAYMENT: TRAVEL: CAR RENTAL","X","","SB23","1057130","SB23.139389","P2016",
C00580480,"P60006046","Walker, Scott","AVIS RENT-A-CAR",384.64,11-SEP-15,"PARSIPPANY-TROY HILLS","NJ","07054","CREDIT CARD PAYMENT: TRAVEL: CAR RENTAL","X","","SB23","1057130","SB23.139406","P2016",
C00580480,"P60006046","Walker, Scott","AVIS RENT-A-CAR",10.9,13-SEP-15,"PARSIPPANY-TROY HILLS","NJ","07054","CREDIT CARD PAYMENT: TRAVEL: CAR RENTAL","X","","SB23","1057130","SB23.139354","P2016",
C00580480,"P60006046","Walker, Scott","AVIS RENT-A-CAR",251.62,13-SEP-15,"PARSIPPANY-TROY HILLS","NJ","07054","CREDIT CARD PAYMENT: TRAVEL: CAR RENTAL","X","","SB23","1057130","SB23.139392","P2016",
C00580480,"P60006046","Walker, Scott","AVIS RENT-A-CAR",377.62,13-SEP-15,"PARSIPPANY-TROY HILLS","NJ","07054","CREDIT CARD PAYMENT: TRAVEL: CAR RENTAL","X","","SB23","1057130","SB23.139405","P2016",
C00580480,"P60006046","Walker, Scott","AVIS RENT-A-CAR",398.82,13-SEP-15,"PARSIPPANY-TROY HILLS","NJ","07054","CREDIT CARD PAYMENT: TRAVEL: CAR RENTAL","X","","SB23","1057130","SB23.139407","P2016",
C00580480,"P60006046","Walker, Scott","AVIS RENT-A-CAR",28.75,14-SEP-15,"PARSIPPANY-TROY HILLS","NJ","07054","CREDIT CARD PAYMENT: TRAVEL: CAR RENTAL","X","","SB23","1057130","SB23.139372","P2016",
C00580480,"P60006046","Walker, Scott","AVIS RENT-A-CAR",82.02,15-SEP-15,"PARSIPPANY-TROY HILLS","NJ","07054","CREDIT CARD PAYMENT: TRAVEL: CAR RENTAL","X","","SB23","1057130","SB23.139374","P2016",
C00580480,"P60006046","Walker, Scott","AVIS RENT-A-CAR",283.22,15-SEP-15,"PARSIPPANY-TROY HILLS","NJ","07054","CREDIT CARD PAYMENT: TRAVEL: CAR RENTAL","X","","SB23","1057130","SB23.139395","P2016",
C00580480,"P60006046","Walker, Scott","AVIS RENT-A-CAR",288.5,15-SEP-15,"PARSIPPANY-TROY HILLS","NJ","07054","CREDIT CARD PAYMENT: TRAVEL: CAR RENTAL","X","","SB23","1057130","SB23.139398","P2016",
C00580480,"P60006046","Walker, Scott","AVIS RENT-A-CAR",665.24,15-SEP-15,"PARSIPPANY-TROY HILLS","NJ","07054","CREDIT CARD PAYMENT: TRAVEL: CAR RENTAL","X","","SB23","1057130","SB23.139422","P2016",
C00580480,"P60006046","Walker, Scott","AVIS RENT-A-CAR",12.45,16-SEP-15,"PARSIPPANY-TROY HILLS","NJ","07054","CREDIT CARD PAYMENT: TRAVEL: CAR RENTAL","X","","SB23","1057130","SB23.139358","P2016",
C00580480,"P60006046","Walker, Scott","AVIS RENT-A-CAR",15.65,16-SEP-15,"PARSIPPANY-TROY HILLS","NJ","07054","CREDIT CARD PAYMENT: TRAVEL: CAR RENTAL","X","","SB23","1057130","SB23.139360","P2016",
C00580480,"P60006046","Walker, Scott","AVIS RENT-A-CAR",493.2,04-SEP-15,"PARSIPPANY-TROY HILLS","NJ","07054","CREDIT CARD PAYMENT: TRAVEL: CAR RENTAL","X","","SB23","1057130","SB23.139414","P2016",
C00580480,"P60006046","Walker, Scott","AVIS RENT-A-CAR",1056.7,04-SEP-15,"PARSIPPANY-TROY HILLS","NJ","07054","CREDIT CARD PAYMENT: TRAVEL: CAR RENTAL","X","","SB23","1057130","SB23.139426","P2016",
C00580480,"P60006046","Walker, Scott","AVIS RENT-A-CAR",1382.83,04-SEP-15,"PARSIPPANY-TROY HILLS","NJ","07054","CREDIT CARD PAYMENT: TRAVEL: CAR RENTAL","X","","SB23","1057130","SB23.139427","P2016",
C00580480,"P60006046","Walker, Scott","AVIS RENT-A-CAR",1389.33,04-SEP-15,"PARSIPPANY-TROY HILLS","NJ","07054","CREDIT CARD PAYMENT: TRAVEL: CAR RENTAL","X","","SB23","1057130","SB23.139428","P2016",
C00580480,"P60006046","Walker, Scott","AVIS RENT-A-CAR",526.9,06-SEP-15,"PARSIPPANY-TROY HILLS","NJ","07054","CREDIT CARD PAYMENT: TRAVEL: CAR RENTAL","X","","SB23","1057130","SB23.139416","P2016",
C00580480,"P60006046","Walker, Scott","AVIS RENT-A-CAR",991.31,25-AUG-15,"PARSIPPANY-TROY HILLS","NJ","07054","CREDIT CARD PAYMENT: TRAVEL: CAR RENTAL","X","","SB23","1057130","SB23.139425","P2016",
C00580480,"P60006046","Walker, Scott","AVIS RENT-A-CAR",223.93,27-AUG-15,"PARSIPPANY-TROY HILLS","NJ","07054","CREDIT CARD PAYMENT: TRAVEL: CAR RENTAL","X","","SB23","1057130","SB23.139391","P2016",
C00580480,"P60006046","Walker, Scott","AVIS RENT-A-CAR",284.41,27-AUG-15,"PARSIPPANY-TROY HILLS","NJ","07054","CREDIT CARD PAYMENT: TRAVEL: CAR RENTAL","X","","SB23","1057130","SB23.139396","P2016",
C00580480,"P60006046","Walker, Scott","AVIS RENT-A-CAR",295.87,27-AUG-15,"PARSIPPANY-TROY HILLS","NJ","07054","CREDIT CARD PAYMENT: TRAVEL: CAR RENTAL","X","","SB23","1057130","SB23.139399","P2016",
C00580480,"P60006046","Walker, Scott","AVIS RENT-A-CAR",640.38,19-AUG-15,"PARSIPPANY-TROY HILLS","NJ","07054","DINERS CLUB MASTERCARD 09/08 PMT: TRAVEL","X","","SB23","1057127","SB23.4425","P2016",
C00580480,"P60006046","Walker, Scott","AVIS RENT-A-CAR",266.8,19-AUG-15,"PARSIPPANY-TROY HILLS","NJ","07054","DINERS CLUB MASTERCARD 09/08 PMT: TRAVEL","X","","SB23","1057127","SB23.4426","P2016",
C00580480,"P60006046","Walker, Scott","AVIS RENT-A-CAR",389.84,21-AUG-15,"PARSIPPANY-TROY HILLS","NJ","07054","DINERS CLUB MASTERCARD 09/08 PMT: TRAVEL","X","","SB23","1057127","SB23.4427","P2016",
C00580480,"P60006046","Walker, Scott","AVIS RENT-A-CAR",334.6,21-AUG-15,"PARSIPPANY-TROY HILLS","NJ","07054","DINERS CLUB MASTERCARD 09/08 PMT: TRAVEL","X","","SB23","1057127","SB23.4428","P2016",
C00580480,"P60006046","Walker, Scott","AVIS RENT-A-CAR",347.74,21-AUG-15,"PARSIPPANY-TROY HILLS","NJ","07054","DINERS CLUB MASTERCARD 09/08 PMT: TRAVEL","X","","SB23","1057127","SB23.4429","P2016",
C00580480,"P60006046","Walker, Scott","AVIS RENT-A-CAR",521.09,21-AUG-15,"PARSIPPANY-TROY HILLS","NJ","07054","DINERS CLUB MASTERCARD 09/08 PMT: TRAVEL","X","","SB23","1057127","SB23.4430","P2016",
C00580480,"P60006046","Walker, Scott","AVIS RENT-A-CAR",805.15,21-AUG-15,"PARSIPPANY-TROY HILLS","NJ","07054","DINERS CLUB MASTERCARD 09/08 PMT: TRAVEL","X","","SB23","1057127","SB23.4431","P2016",
C00580480,"P60006046","Walker, Scott","AVIS RENT-A-CAR",805.15,21-AUG-15,"PARSIPPANY-TROY HILLS","NJ","07054","DINERS CLUB MASTERCARD 09/08 PMT: TRAVEL","X","","SB23","1057127","SB23.4432","P2016",
C00580480,"P60006046","Walker, Scott","AVIS RENT-A-CAR",172.4,21-AUG-15,"PARSIPPANY-TROY HILLS","NJ","07054","DINERS CLUB MASTERCARD 09/08 PMT: TRAVEL","X","","SB23","1057127","SB23.4433","P2016",
C00580480,"P60006046","Walker, Scott","AVIS RENT-A-CAR",112.45,22-AUG-15,"PARSIPPANY-TROY HILLS","NJ","07054","DINERS CLUB MASTERCARD 09/08 PMT: TRAVEL","X","","SB23","1057127","SB23.4434","P2016",
C00580480,"P60006046","Walker, Scott","AVIS RENT-A-CAR",658.82,23-AUG-15,"PARSIPPANY-TROY HILLS","NJ","07054","DINERS CLUB MASTERCARD 09/08 PMT: TRAVEL","X","","SB23","1057127","SB23.4435","P2016",
C00580480,"P60006046","Walker, Scott","AVIS RENT-A-CAR",601.11,23-AUG-15,"PARSIPPANY-TROY HILLS","NJ","07054","DINERS CLUB MASTERCARD 09/08 PMT: TRAVEL","X","","SB23","1057127","SB23.4436","P2016",
C00580480,"P60006046","Walker, Scott","AVIS RENT-A-CAR",105.87,24-AUG-15,"PARSIPPANY-TROY HILLS","NJ","07054","DINERS CLUB MASTERCARD 09/08 PMT: TRAVEL","X","","SB23","1057127","SB23.4437","P2016",
C00580480,"P60006046","Walker, Scott","AVIS RENT-A-CAR",275.13,24-AUG-15,"PARSIPPANY-TROY HILLS","NJ","07054","DINERS CLUB MASTERCARD 09/08 PMT: TRAVEL","X","","SB23","1057127","SB23.4438","P2016",
C00580480,"P60006046","Walker, Scott","AVIS RENT-A-CAR",109.73,24-AUG-15,"PARSIPPANY-TROY HILLS","NJ","07054","DINERS CLUB MASTERCARD 09/08 PMT: TRAVEL","X","","SB23","1057127","SB23.4439","P2016",
C00580480,"P60006046","Walker, Scott","AVIS RENT-A-CAR",508.76,24-AUG-15,"PARSIPPANY-TROY HILLS","NJ","07054","DINERS CLUB MASTERCARD 09/08 PMT: TRAVEL","X","","SB23","1057127","SB23.4440","P2016",
C00580480,"P60006046","Walker, Scott","AVIS RENT-A-CAR",52.54,24-AUG-15,"PARSIPPANY-TROY HILLS","NJ","07054","HANNA 09/24 REIMBURSEMENT: TRAVEL: CAR R","X","","SB23","1057127","SB23.4446","P2016",
C00580480,"P60006046","Walker, Scott","AVIS RENT-A-CAR",991.31,25-AUG-15,"PARSIPPANY-TROY HILLS","NJ","07054","DINERS CLUB MASTERCARD 09/08 PMT: TRAVEL","X","","SB23","1057127","SB23.4441","P2016",
C00580480,"P60006046","Walker, Scott","AVIS RENT-A-CAR",500.59,25-AUG-15,"PARSIPPANY-TROY HILLS","NJ","07054","DINERS CLUB MASTERCARD 09/08 PMT: TRAVEL","X","","SB23","1057127","SB23.4442","P2016",
C00580480,"P60006046","Walker, Scott","BUDGET RENT A CAR",167.15,22-JUN-15,"PARSIPPANY-TROY HILLS","NJ","07054","AMEX 07/22 PMT: TRAVEL: CAR RENTAL","X","","SB23","1057127","SB23.4495","P2016",
C00580480,"P60006046","Walker, Scott","BUDGET RENT A CAR",104.24,14-JUL-15,"PARSIPPANY-TROY HILLS","NJ","07054","DINERS CLUB MASTERCARD 07/23: TRAVEL: CA","X","","SB23","1057127","SB23.4496","P2016",
C00580480,"P60006046","Walker, Scott","BUDGET RENT A CAR",125.37,18-AUG-15,"PARSIPPANY-TROY HILLS","NJ","07054","DINERS CLUB MASTERCARD 09/08 PMT: TRAVEL","X","","SB23","1057127","SB23.4497","P2016",
C00580480,"P60006046","Walker, Scott","AVIS RENT-A-CAR",165.34,07-AUG-15,"PARSIPPANY-TROY HILLS","NJ","07054","DINERS CLUB MASTERCARD 08/19 PMT: TRAVEL","X","","SB23","1057127","SB23.4401","P2016",
C00580480,"P60006046","Walker, Scott","AVIS RENT-A-CAR",231.19,07-AUG-15,"PARSIPPANY-TROY HILLS","NJ","07054","DINERS CLUB MASTERCARD 08/19 PMT: TRAVEL","X","","SB23","1057127","SB23.4402","P2016",
C00580480,"P60006046","Walker, Scott","AVIS RENT-A-CAR",231.51,07-AUG-15,"PARSIPPANY-TROY HILLS","NJ","07054","DINERS CLUB MASTERCARD 08/19 PMT: TRAVEL","X","","SB23","1057127","SB23.4403","P2016",
C00580480,"P60006046","Walker, Scott","AVIS RENT-A-CAR",238.32,07-AUG-15,"PARSIPPANY-TROY HILLS","NJ","07054","DINERS CLUB MASTERCARD 08/19 PMT: TRAVEL","X","","SB23","1057127","SB23.4404","P2016",
C00580480,"P60006046","Walker, Scott","AVIS RENT-A-CAR",358.4,07-AUG-15,"PARSIPPANY-TROY HILLS","NJ","07054","DINERS CLUB MASTERCARD 08/19 PMT: TRAVEL","X","","SB23","1057127","SB23.4405","P2016",
C00580480,"P60006046","Walker, Scott","AVIS RENT-A-CAR",393.61,07-AUG-15,"PARSIPPANY-TROY HILLS","NJ","07054","DINERS CLUB MASTERCARD 08/19 PMT: TRAVEL","X","","SB23","1057127","SB23.4406","P2016",
C00580480,"P60006046","Walker, Scott","AVIS RENT-A-CAR",594.87,07-AUG-15,"PARSIPPANY-TROY HILLS","NJ","07054","DINERS CLUB MASTERCARD 08/19 PMT: TRAVEL","X","","SB23","1057127","SB23.4407","P2016",
C00580480,"P60006046","Walker, Scott","AVIS RENT-A-CAR",.75,09-AUG-15,"PARSIPPANY-TROY HILLS","NJ","07054","DINERS CLUB MASTERCARD 08/19 PMT: TRAVEL","X","","SB23","1057127","SB23.4408","P2016",
C00580480,"P60006046","Walker, Scott","AVIS RENT-A-CAR",12.4,09-AUG-15,"PARSIPPANY-TROY HILLS","NJ","07054","DINERS CLUB MASTERCARD 08/19 PMT: TRAVEL","X","","SB23","1057127","SB23.4409","P2016",
C00580480,"P60006046","Walker, Scott","AVIS RENT-A-CAR",17.35,09-AUG-15,"PARSIPPANY-TROY HILLS","NJ","07054","DINERS CLUB MASTERCARD 08/19 PMT: TRAVEL","X","","SB23","1057127","SB23.4410","P2016",
C00580480,"P60006046","Walker, Scott","AVIS RENT-A-CAR",19.85,09-AUG-15,"PARSIPPANY-TROY HILLS","NJ","07054","DINERS CLUB MASTERCARD 08/19 PMT: TRAVEL","X","","SB23","1057127","SB23.4411","P2016",
C00580480,"P60006046","Walker, Scott","AVIS RENT-A-CAR",196.54,09-AUG-15,"PARSIPPANY-TROY HILLS","NJ","07054","DINERS CLUB MASTERCARD 08/19 PMT: TRAVEL","X","","SB23","1057127","SB23.4412","P2016",
C00580480,"P60006046","Walker, Scott","AVIS RENT-A-CAR",206.92,09-AUG-15,"PARSIPPANY-TROY HILLS","NJ","07054","DINERS CLUB MASTERCARD 08/19 PMT: TRAVEL","X","","SB23","1057127","SB23.4413","P2016",
C00580480,"P60006046","Walker, Scott","AVIS RENT-A-CAR",-134.56,25-JUL-15,"PARSIPPANY-TROY HILLS","NJ","07054","DINERS CLUB MASTERCARD 08/19 PMT: TRAVEL","X","","SB23","1057127","SB23.4374","P2016",
C00580480,"P60006046","Walker, Scott","AVIS RENT-A-CAR",324.51,27-JUL-15,"PARSIPPANY-TROY HILLS","NJ","07054","DINERS CLUB MASTERCARD 08/19 PMT: TRAVEL","X","","SB23","1057127","SB23.4375","P2016",
C00580480,"P60006046","Walker, Scott","AVIS RENT-A-CAR",25.85,27-JUL-15,"PARSIPPANY-TROY HILLS","NJ","07054","DINERS CLUB MASTERCARD 08/19 PMT: TRAVEL","X","","SB23","1057127","SB23.4376","P2016",
C00580480,"P60006046","Walker, Scott","AVIS RENT-A-CAR",175.5,27-JUL-15,"PARSIPPANY-TROY HILLS","NJ","07054","DINERS CLUB MASTERCARD 08/19 PMT: TRAVEL","X","","SB23","1057127","SB23.4377","P2016",
C00580480,"P60006046","Walker, Scott","AVIS RENT-A-CAR",494.02,27-JUL-15,"PARSIPPANY-TROY HILLS","NJ","07054","DINERS CLUB MASTERCARD 08/19 PMT: TRAVEL","X","","SB23","1057127","SB23.4378","P2016",
C00580480,"P60006046","Walker, Scott","AVIS RENT-A-CAR",15.83,28-JUL-15,"PARSIPPANY-TROY HILLS","NJ","07054","DINERS CLUB MASTERCARD 08/19 PMT: TRAVEL","X","","SB23","1057127","SB23.4379","P2016",
C00580480,"P60006046","Walker, Scott","AVIS RENT-A-CAR",22.15,28-JUL-15,"PARSIPPANY-TROY HILLS","NJ","07054","DINERS CLUB MASTERCARD 08/19 PMT: TRAVEL","X","","SB23","1057127","SB23.4380","P2016",
C00580480,"P60006046","Walker, Scott","AVIS RENT-A-CAR",158.86,28-JUL-15,"PARSIPPANY-TROY HILLS","NJ","07054","DINERS CLUB MASTERCARD 08/19 PMT: TRAVEL","X","","SB23","1057127","SB23.4381","P2016",
C00580480,"P60006046","Walker, Scott","AVIS RENT-A-CAR",159.91,28-JUL-15,"PARSIPPANY-TROY HILLS","NJ","07054","DINERS CLUB MASTERCARD 08/19 PMT: TRAVEL","X","","SB23","1057127","SB23.4382","P2016",
C00580480,"P60006046","Walker, Scott","AVIS RENT-A-CAR",590.71,28-JUL-15,"PARSIPPANY-TROY HILLS","NJ","07054","DINERS CLUB MASTERCARD 08/19 PMT: TRAVEL","X","","SB23","1057127","SB23.4383","P2016",
C00580480,"P60006046","Walker, Scott","AVIS RENT-A-CAR",11.7,29-JUL-15,"PARSIPPANY-TROY HILLS","NJ","07054","DINERS CLUB MASTERCARD 08/19 PMT: TRAVEL","X","","SB23","1057127","SB23.4384","P2016",
C00580480,"P60006046","Walker, Scott","AVIS RENT-A-CAR",1913.82,29-JUL-15,"PARSIPPANY-TROY HILLS","NJ","07054","DINERS CLUB MASTERCARD 08/19 PMT: TRAVEL","X","","SB23","1057127","SB23.4385","P2016",
C00580480,"P60006046","Walker, Scott","AVIS RENT-A-CAR",1913.82,29-JUL-15,"PARSIPPANY-TROY HILLS","NJ","07054","DINERS CLUB MASTERCARD 08/19 PMT: TRAVEL","X","","SB23","1057127","SB23.4386","P2016",
C00580480,"P60006046","Walker, Scott","AVIS RENT-A-CAR",23.35,01-AUG-15,"PARSIPPANY-TROY HILLS","NJ","07054","DINERS CLUB MASTERCARD 08/19 PMT: TRAVEL","X","","SB23","1057127","SB23.4387","P2016",
